mens,womens,recency,history,zip_code,newbie,channel,visit,conversion,spend
1,0,5,16.741640650208627,Rural,0,Web,1,1,33.951266383293316
0,0,3,14.08637416173593,Urban,0,Multichannel,0,0,0.0
0,1,1,792.2024285775146,Suburban,1,Multichannel,0,0,0.0
0,1,3,438.0723674433731,Suburban,1,Web,0,0,0.0
1,0,11,70.6400089249028,Suburban,1,Web,0,0,0.0
0,0,5,66.5693561045038,Rural,0,Phone,0,0,0.0
1,0,3,483.19250734490447,Urban,0,Multichannel,0,0,0.0
1,0,10,97.07319730950935,Suburban,0,Web,0,0,0.0
0,1,5,234.22481367283,Suburban,0,Multichannel,1,0,0.0
0,0,9,212.31092605196673,Suburban,0,Web,0,0,0.0
1,0,5,28.47242609684165,Rural,0,Multichannel,1,0,0.0
0,0,5,461.25668718823493,Urban,1,Web,0,0,0.0
1,0,2,219.56862494450544,Urban,1,Phone,0,0,0.0
0,0,3,2330.24934506998,Suburban,0,Phone,1,0,0.0
0,0,11,74.94101812628095,Suburban,1,Phone,1,0,0.0
0,1,7,40.12939570033002,Rural,0,Multichannel,0,0,0.0
1,0,2,251.92468204892634,Rural,0,Web,1,0,0.0
0,1,12,101.89448837418838,Urban,0,Web,0,0,0.0
0,0,7,300.06874343375233,Rural,0,Web,0,0,0.0
1,0,12,508.48373474373,Suburban,0,Multichannel,0,0,0.0
0,0,1,215.0785736647466,Rural,0,Web,1,0,0.0
0,0,1,76.72494522880726,Suburban,0,Web,0,0,0.0
0,0,11,143.59661211159388,Urban,0,Web,0,0,0.0
1,0,1,226.38661112879257,Suburban,0,Multichannel,0,0,0.0
0,1,2,45.095774741327446,Suburban,1,Web,0,0,0.0
0,1,12,33.577177425243754,Rural,0,Multichannel,0,0,0.0
0,1,9,33.902088024067126,Rural,0,Phone,0,0,0.0
0,0,5,176.2360416350864,Suburban,0,Web,0,0,0.0
0,0,6,1428.1058035902859,Rural,0,Phone,0,0,0.0
1,0,8,18.778602902669103,Suburban,0,Phone,0,0,0.0
0,1,10,886.484931489517,Suburban,0,Web,0,0,0.0
1,0,1,339.43109605493765,Suburban,0,Phone,0,0,0.0
1,0,2,61.615063302975265,Suburban,1,Web,0,0,0.0
0,0,5,99.02867218089615,Suburban,1,Multichannel,0,0,0.0
0,0,4,509.9845300744956,Suburban,0,Web,0,0,0.0
0,0,1,23.788728983367466,Suburban,0,Phone,1,0,0.0
0,0,6,117.2103254496806,Urban,0,Phone,0,0,0.0
0,1,3,329.2477197312406,Suburban,1,Multichannel,1,0,0.0
1,0,1,57.36556178476581,Urban,0,Web,0,0,0.0
0,1,1,108.44610837918889,Suburban,1,Web,0,0,0.0
1,0,12,140.09613917820172,Suburban,0,Multichannel,0,0,0.0
0,0,2,535.2801968920113,Urban,0,Multichannel,0,0,0.0
0,1,2,10.878015882023687,Suburban,0,Phone,0,0,0.0
1,0,2,181.7408404199535,Suburban,1,Phone,0,0,0.0
0,1,12,1150.003249481643,Suburban,1,Web,1,0,0.0
0,1,12,16.67786460369522,Suburban,0,Web,1,1,41.614218843599005
1,0,10,71.65916508594597,Urban,0,Multichannel,0,0,0.0
1,0,3,20.92272150030227,Suburban,0,Web,0,0,0.0
0,1,12,103.32479685464311,Suburban,0,Multichannel,0,0,0.0
1,0,7,196.49614995958063,Rural,0,Phone,0,0,0.0
0,0,1,151.13060830979973,Urban,0,Web,0,0,0.0
0,0,11,64.97869448872453,Suburban,1,Web,0,0,0.0
0,1,8,488.24528883469196,Urban,0,Web,0,0,0.0
1,0,5,1495.331348683358,Urban,0,Web,1,0,0.0
0,0,11,405.7601935401073,Urban,0,Multichannel,0,0,0.0
1,0,3,174.93776374438795,Suburban,0,Multichannel,1,0,0.0
1,0,2,126.49223893425771,Suburban,0,Phone,0,0,0.0
0,0,8,90.27850760166706,Urban,0,Phone,1,0,0.0
0,1,1,56.465959538301156,Rural,1,Multichannel,0,0,0.0
1,0,8,76.0896690294516,Suburban,1,Web,0,0,0.0
0,1,9,108.86782579879893,Urban,0,Multichannel,0,0,0.0
1,0,2,179.3086656610289,Suburban,1,Web,0,0,0.0
0,1,1,25.418957299276464,Urban,0,Multichannel,0,0,0.0
0,0,3,28.962252592965584,Suburban,0,Web,0,0,0.0
0,0,4,155.41191984007023,Suburban,0,Web,0,0,0.0
1,0,6,135.48721178333963,Suburban,0,Web,0,0,0.0
1,0,1,1265.5270669138727,Suburban,0,Multichannel,0,0,0.0
0,1,1,1747.2540115973193,Suburban,0,Web,0,0,0.0
1,0,11,130.15053956411663,Suburban,1,Multichannel,0,0,0.0
0,0,9,333.02159833155196,Rural,1,Multichannel,0,0,0.0
1,0,1,270.59845008163444,Urban,0,Web,1,1,46.05234430820274
0,1,2,1480.1296648538444,Suburban,0,Web,0,0,0.0
1,0,9,376.92343872677174,Suburban,0,Multichannel,0,0,0.0
0,1,2,116.65856301649728,Rural,0,Web,0,0,0.0
0,1,4,99.0980880001508,Rural,0,Multichannel,0,0,0.0
0,1,7,2213.70499266359,Suburban,0,Web,0,0,0.0
1,0,8,67.31669246819185,Urban,1,Web,0,0,0.0
0,1,8,116.95185824351759,Urban,0,Multichannel,0,0,0.0
0,1,2,105.84623509585825,Rural,0,Web,0,0,0.0
0,1,2,178.12472981939533,Rural,0,Phone,1,1,29.90940420134986
0,0,2,147.64039281276587,Urban,0,Multichannel,0,0,0.0
1,0,3,37.41411785538383,Suburban,0,Web,0,0,0.0
0,0,1,1142.6130998953438,Suburban,0,Phone,0,0,0.0
1,0,12,23.906774527592805,Urban,1,Multichannel,0,0,0.0
0,1,6,195.7293082693301,Urban,0,Multichannel,0,0,0.0
0,0,4,112.40263707408968,Suburban,0,Web,0,0,0.0
0,0,2,83.88509880745089,Rural,0,Multichannel,0,0,0.0
0,1,10,167.96466768289272,Urban,0,Multichannel,0,0,0.0
1,0,12,77.87404281128262,Suburban,0,Web,1,0,0.0
0,1,1,183.4647326446691,Suburban,0,Multichannel,0,0,0.0
0,1,3,10.0,Suburban,1,Web,0,0,0.0
0,0,8,199.5250908136637,Rural,1,Web,0,0,0.0
0,0,1,67.00361876127329,Urban,0,Web,0,0,0.0
0,1,2,86.306725991832,Urban,0,Multichannel,0,0,0.0
0,1,7,28.60340201908191,Rural,0,Web,0,0,0.0
0,1,6,536.0154140259158,Rural,0,Web,0,0,0.0
1,0,7,345.06059063389085,Urban,0,Multichannel,1,0,0.0
1,0,11,43.913111638946845,Rural,0,Web,0,0,0.0
0,0,1,274.5335622956567,Suburban,0,Web,1,0,0.0
0,0,2,150.3078004847372,Suburban,0,Phone,1,0,0.0
1,0,11,571.2918087291351,Suburban,1,Phone,0,0,0.0
1,0,2,457.59695692067754,Suburban,0,Multichannel,0,0,0.0
0,0,4,134.417621064261,Rural,1,Multichannel,0,0,0.0
0,0,4,463.4890680047871,Suburban,1,Phone,0,0,0.0
0,1,1,350.1480103135186,Suburban,0,Phone,0,0,0.0
0,1,1,141.12395790326903,Urban,0,Phone,1,0,0.0
0,1,7,85.7232270006105,Suburban,0,Phone,0,0,0.0
1,0,1,296.7017002061359,Suburban,0,Web,0,0,0.0
0,1,2,150.22778853723494,Rural,0,Web,0,0,0.0
0,0,4,863.8847420286661,Urban,0,Multichannel,0,0,0.0
0,1,12,987.8385678269714,Urban,0,Multichannel,0,0,0.0
1,0,1,62.02542101643161,Urban,0,Phone,0,0,0.0
1,0,1,164.46771813323153,Suburban,0,Multichannel,0,0,0.0
0,1,12,285.2606212341517,Urban,0,Web,0,0,0.0
1,0,2,183.68304141497444,Suburban,0,Phone,0,0,0.0
0,1,11,271.41157828299396,Suburban,1,Phone,0,0,0.0
0,1,6,285.12017346864815,Suburban,1,Web,0,0,0.0
0,1,3,34.818801032130686,Suburban,0,Phone,0,0,0.0
1,0,4,378.3747942786942,Rural,0,Phone,1,0,0.0
1,0,2,98.79279740279107,Urban,0,Web,0,0,0.0
0,0,12,30.7881756235512,Suburban,1,Phone,0,0,0.0
0,0,1,75.59480909451506,Rural,0,Multichannel,0,0,0.0
0,0,1,364.1551565920502,Suburban,1,Multichannel,0,0,0.0
1,0,9,70.13027312579364,Rural,0,Phone,0,0,0.0
0,0,12,174.01398490370775,Rural,0,Web,0,0,0.0
0,0,3,144.6166959294392,Suburban,0,Web,0,0,0.0
1,0,12,287.92976956782286,Suburban,0,Web,0,0,0.0
0,0,12,105.24074876277129,Rural,0,Multichannel,0,0,0.0
0,0,12,606.4494308908138,Rural,1,Phone,0,0,0.0
0,1,2,1332.722027408808,Urban,1,Web,0,0,0.0
0,0,2,113.90408319682491,Urban,0,Web,1,0,0.0
0,1,1,1050.4831309650715,Urban,0,Web,1,0,0.0
1,0,10,117.1791426604586,Suburban,1,Web,0,0,0.0
0,0,8,933.4898032649916,Urban,0,Phone,0,0,0.0
0,0,7,273.7283185664086,Rural,0,Multichannel,0,0,0.0
1,0,2,21.315140982393643,Rural,0,Web,0,0,0.0
1,0,8,70.3820224982781,Suburban,0,Phone,0,0,0.0
1,0,7,145.11261633290692,Rural,0,Web,0,0,0.0
0,0,3,75.55437773792438,Urban,0,Phone,0,0,0.0
0,1,4,32.11208507687009,Urban,0,Web,0,0,0.0
1,0,3,72.28149597028555,Suburban,0,Multichannel,0,0,0.0
0,1,2,67.26166387481942,Rural,0,Multichannel,0,0,0.0
1,0,5,61.465789231739286,Urban,0,Web,0,0,0.0
0,1,1,28.486809423639876,Rural,0,Web,0,0,0.0
1,0,12,468.1323963336954,Urban,0,Multichannel,0,0,0.0
0,0,11,277.13900851414456,Suburban,0,Web,1,0,0.0
0,0,8,70.68511739334959,Rural,1,Multichannel,1,0,0.0
1,0,3,225.8582841626816,Urban,0,Web,0,0,0.0
0,1,8,124.01225095211123,Suburban,1,Multichannel,0,0,0.0
0,1,6,129.82062902886014,Suburban,1,Phone,0,0,0.0
0,1,4,47.84969436607278,Urban,0,Web,0,0,0.0
0,0,12,32.47760372029724,Suburban,0,Web,0,0,0.0
1,0,4,412.6476091879963,Urban,1,Web,0,0,0.0
1,0,8,10.0,Suburban,1,Web,0,0,0.0
1,0,10,72.2032660182316,Urban,0,Web,0,0,0.0
0,1,5,147.85585499084848,Urban,0,Web,0,0,0.0
1,0,4,518.7326103904296,Suburban,0,Phone,0,0,0.0
0,0,10,623.6015892671406,Suburban,0,Multichannel,0,0,0.0
0,1,6,26.626177850051672,Urban,0,Multichannel,0,0,0.0
1,0,5,60.80713706760844,Urban,0,Multichannel,1,0,0.0
0,0,3,41.53950075764612,Urban,0,Phone,0,0,0.0
1,0,3,296.8362115094563,Suburban,0,Web,0,0,0.0
0,0,10,271.7779433198799,Rural,0,Multichannel,0,0,0.0
0,0,12,99.82829780952599,Suburban,0,Web,0,0,0.0
0,1,2,42.910460353046645,Urban,1,Multichannel,1,1,10.0
0,0,8,416.056141282008,Urban,0,Multichannel,0,0,0.0
1,0,3,10.0,Suburban,0,Web,0,0,0.0
1,0,12,546.8221107802755,Suburban,0,Multichannel,1,1,20.4899410117872
1,0,10,48.25355305803817,Rural,1,Web,1,0,0.0
0,1,4,100.40217454683474,Suburban,0,Multichannel,0,0,0.0
1,0,12,1427.5871345402822,Suburban,0,Phone,0,0,0.0
0,0,12,269.9527200566334,Urban,0,Web,0,0,0.0
0,1,12,65.52716831763745,Rural,1,Web,0,0,0.0
0,0,9,116.65940337682628,Suburban,0,Web,0,0,0.0
0,0,8,121.85409341740213,Urban,0,Web,0,0,0.0
1,0,9,56.75096259244298,Urban,1,Multichannel,0,0,0.0
0,0,2,145.63666860660342,Suburban,0,Phone,0,0,0.0
0,1,12,61.681499824629654,Rural,0,Phone,1,0,0.0
1,0,3,43.45051459707721,Suburban,0,Phone,0,0,0.0
0,1,2,69.48812420138783,Urban,1,Web,0,0,0.0
0,1,7,112.13155328435111,Suburban,0,Multichannel,0,0,0.0
0,0,1,51.98007911330946,Urban,1,Web,0,0,0.0
0,0,5,770.7907813130496,Urban,1,Multichannel,0,0,0.0
1,0,10,101.3702389597173,Suburban,0,Multichannel,0,0,0.0
1,0,12,69.93437442809957,Rural,0,Web,0,0,0.0
0,0,3,56.69518147821714,Suburban,0,Multichannel,0,0,0.0
0,1,5,50.28734970704904,Urban,1,Phone,0,0,0.0
1,0,11,622.299940206332,Urban,0,Phone,0,0,0.0
0,1,12,585.5512652144082,Urban,0,Multichannel,0,0,0.0
0,0,9,80.59954904464605,Suburban,0,Web,0,0,0.0
0,0,3,227.2455157246295,Urban,0,Multichannel,1,1,10.0
1,0,4,1053.3632028445145,Urban,0,Multichannel,0,0,0.0
1,0,12,355.7147797930724,Suburban,0,Phone,1,0,0.0
1,0,1,369.7192234729246,Suburban,0,Multichannel,0,0,0.0
1,0,11,392.76313731412887,Suburban,1,Web,0,0,0.0
0,0,10,669.4383005372383,Urban,0,Web,0,0,0.0
0,1,2,99.22175026161808,Suburban,0,Web,0,0,0.0
1,0,10,23.671958836538593,Urban,0,Multichannel,0,0,0.0
1,0,7,677.3055425173561,Urban,0,Phone,0,0,0.0
0,1,1,205.76902119265543,Urban,1,Web,1,0,0.0
1,0,11,172.8155179908177,Rural,1,Multichannel,1,0,0.0
0,1,3,449.0842212417903,Suburban,0,Web,0,0,0.0
1,0,11,45.55084435288309,Suburban,0,Web,0,0,0.0
0,1,6,1282.4391962860918,Suburban,0,Multichannel,0,0,0.0
0,0,2,202.6860031828401,Suburban,0,Multichannel,0,0,0.0
0,1,12,206.25657957809682,Suburban,0,Web,0,0,0.0
1,0,2,815.0123290533651,Urban,0,Web,0,0,0.0
0,0,11,68.64046600205111,Urban,0,Web,1,0,0.0
0,1,3,174.62745583516133,Suburban,0,Web,1,0,0.0
0,0,4,41.88863699764461,Suburban,0,Web,0,0,0.0
1,0,2,33.61050973150185,Suburban,0,Multichannel,0,0,0.0
0,0,1,254.8877877593946,Suburban,0,Web,0,0,0.0
1,0,9,96.54021857023646,Urban,1,Web,1,0,0.0
0,0,5,581.6329318378731,Urban,0,Multichannel,0,0,0.0
1,0,11,326.02700620051587,Rural,0,Web,0,0,0.0
1,0,5,87.70380591649503,Suburban,0,Multichannel,0,0,0.0
1,0,1,16.92226297897266,Rural,0,Web,1,1,24.216685336832363
0,1,2,5000.0,Rural,0,Multichannel,0,0,0.0
0,1,3,782.6483152422222,Urban,0,Web,0,0,0.0
0,0,5,32.65862522411906,Suburban,1,Web,0,0,0.0
0,1,2,71.81978317128612,Suburban,0,Web,0,0,0.0
1,0,10,10.0,Rural,0,Web,0,0,0.0
0,0,12,108.08908676219599,Urban,0,Phone,1,0,0.0
0,0,11,33.45675407439253,Suburban,1,Web,0,0,0.0
1,0,11,21.800129403520323,Suburban,0,Web,0,0,0.0
0,0,4,69.74115776720448,Suburban,0,Web,0,0,0.0
1,0,9,191.4883982244721,Urban,0,Multichannel,0,0,0.0
1,0,12,39.87768941733788,Rural,0,Web,0,0,0.0
1,0,1,405.7572672963128,Rural,0,Web,0,0,0.0
0,0,3,25.00847166135787,Suburban,1,Multichannel,0,0,0.0
0,1,5,23.84793460663653,Urban,0,Web,0,0,0.0
0,0,3,46.49432187521025,Suburban,0,Multichannel,1,0,0.0
1,0,1,125.12310097500988,Rural,0,Web,0,0,0.0
1,0,6,920.1782091924802,Urban,0,Web,0,0,0.0
1,0,11,131.72422450446626,Rural,0,Multichannel,0,0,0.0
0,1,1,186.21149169361715,Rural,0,Web,0,0,0.0
0,0,12,104.3268333748166,Rural,0,Phone,0,0,0.0
0,1,1,196.56875226757612,Suburban,1,Web,0,0,0.0
1,0,5,1589.9113027374426,Suburban,1,Web,0,0,0.0
1,0,2,371.87260473849784,Urban,1,Web,0,0,0.0
1,0,1,22.327318978403078,Suburban,0,Phone,1,1,38.08450624379237
0,1,11,243.187852353908,Suburban,0,Web,0,0,0.0
0,0,6,59.21467525300357,Suburban,0,Web,0,0,0.0
0,1,6,319.9740324573988,Suburban,1,Multichannel,0,0,0.0
1,0,2,707.9719270394334,Rural,0,Web,0,0,0.0
1,0,2,44.93124616214671,Urban,0,Phone,0,0,0.0
0,1,11,40.002041299292216,Suburban,1,Phone,0,0,0.0
1,0,9,466.8846381758022,Rural,0,Multichannel,0,0,0.0
0,0,1,336.78121293368474,Urban,0,Multichannel,0,0,0.0
0,1,1,97.42104652065659,Suburban,1,Web,0,0,0.0
0,0,4,1302.2581507260345,Suburban,1,Phone,0,0,0.0
1,0,9,105.8819353537426,Urban,0,Multichannel,1,1,126.09645456211827
0,0,5,347.05679373944275,Suburban,0,Phone,0,0,0.0
1,0,4,171.80887686459778,Suburban,0,Web,0,0,0.0
1,0,2,52.124266732193604,Rural,0,Multichannel,0,0,0.0
1,0,11,324.67613079763214,Rural,0,Phone,0,0,0.0
1,0,2,82.41816145848715,Rural,0,Multichannel,0,0,0.0
1,0,6,90.39043640328089,Rural,0,Web,1,1,30.83821981449624
0,0,8,1326.3828229182811,Rural,0,Web,0,0,0.0
0,1,1,217.19585028122094,Suburban,0,Multichannel,0,0,0.0
0,0,1,228.27472227692812,Rural,0,Phone,1,1,37.936678232695996
0,0,1,102.58810870945914,Suburban,0,Multichannel,1,0,0.0
1,0,2,297.93472259964693,Suburban,0,Web,0,0,0.0
0,1,12,210.2350463874427,Suburban,1,Phone,0,0,0.0
0,1,4,209.92953439230448,Urban,1,Web,0,0,0.0
1,0,1,14.04005085520977,Urban,0,Web,1,0,0.0
0,1,8,173.2065902273852,Suburban,0,Phone,0,0,0.0
0,0,6,443.5720168163511,Suburban,0,Web,0,0,0.0
0,1,3,134.81035462345682,Urban,0,Multichannel,1,1,17.798689399217952
1,0,1,31.869506778974323,Suburban,0,Web,0,0,0.0
0,1,1,426.1660346002281,Urban,0,Web,0,0,0.0
1,0,1,109.99098033282418,Suburban,0,Web,0,0,0.0
0,1,2,368.11991411264387,Rural,0,Phone,0,0,0.0
0,1,11,18.048579616429183,Suburban,0,Phone,0,0,0.0
1,0,8,248.931127843425,Suburban,0,Multichannel,1,0,0.0
0,1,4,3265.3385381607054,Urban,1,Web,0,0,0.0
0,0,5,449.10613830360495,Suburban,0,Phone,0,0,0.0
1,0,2,16.42724850139479,Suburban,1,Web,0,0,0.0
0,0,10,176.77436074756577,Urban,0,Phone,0,0,0.0
1,0,11,124.82625881924672,Suburban,0,Multichannel,0,0,0.0
0,0,5,26.66676136296955,Suburban,0,Multichannel,0,0,0.0
1,0,3,41.96918744865244,Urban,0,Web,1,1,200.73508906819157
0,0,2,1298.0022660757757,Suburban,0,Web,0,0,0.0
1,0,6,207.43662675747956,Urban,1,Multichannel,0,0,0.0
0,1,1,195.07362184677663,Rural,0,Web,0,0,0.0
0,0,12,488.04607198951976,Urban,0,Web,0,0,0.0
1,0,4,39.424706614903904,Urban,0,Web,0,0,0.0
0,0,5,24.304736957845986,Suburban,0,Multichannel,0,0,0.0
1,0,6,195.29442036359097,Suburban,0,Web,0,0,0.0
0,0,11,679.1906058469002,Suburban,1,Multichannel,0,0,0.0
0,1,8,27.533787016451495,Suburban,0,Web,0,0,0.0
1,0,10,25.19117866333217,Suburban,0,Multichannel,0,0,0.0
0,1,11,155.8533484198321,Suburban,0,Web,0,0,0.0
0,0,11,1403.5918545555264,Suburban,0,Multichannel,1,0,0.0
0,0,6,10.0,Rural,0,Web,0,0,0.0
1,0,3,368.8914833818052,Suburban,0,Web,0,0,0.0
0,1,1,65.94217595644389,Suburban,0,Multichannel,0,0,0.0
0,1,4,86.42369166622323,Suburban,0,Multichannel,0,0,0.0
1,0,12,76.91607564323418,Suburban,0,Web,1,0,0.0
0,0,12,74.45011982405546,Urban,1,Multichannel,0,0,0.0
1,0,6,31.403178513926406,Rural,0,Web,0,0,0.0
1,0,10,93.36501363998659,Urban,1,Phone,0,0,0.0
0,0,2,1321.7066006752052,Rural,0,Multichannel,0,0,0.0
0,1,1,231.57977872722324,Urban,1,Phone,0,0,0.0
0,1,11,112.68783013499768,Rural,0,Multichannel,0,0,0.0
0,0,7,129.048418540597,Urban,1,Web,0,0,0.0
0,0,3,128.46863100483864,Suburban,0,Web,0,0,0.0
1,0,7,42.813992079831635,Rural,0,Phone,0,0,0.0
0,0,12,304.2802321697085,Urban,0,Phone,0,0,0.0
1,0,2,13.304931747720618,Suburban,0,Multichannel,0,0,0.0
0,1,1,208.02760977372643,Suburban,0,Multichannel,1,0,0.0
0,0,4,344.6671947501098,Urban,0,Multichannel,0,0,0.0
0,0,1,131.81056480569342,Rural,0,Web,0,0,0.0
0,0,6,195.32347790649925,Suburban,0,Web,0,0,0.0
1,0,4,372.51222035788,Suburban,1,Web,0,0,0.0
0,1,11,42.79892459942313,Urban,1,Web,0,0,0.0
0,0,4,938.6252494010432,Suburban,1,Web,0,0,0.0
0,1,12,26.08918486033003,Suburban,0,Web,0,0,0.0
1,0,2,99.26043668894367,Rural,1,Web,0,0,0.0
0,0,9,52.259178289943705,Rural,0,Phone,1,0,0.0
0,1,8,63.68292125952295,Suburban,0,Multichannel,0,0,0.0
0,0,2,459.6172345505858,Suburban,0,Web,0,0,0.0
1,0,5,155.35185229373263,Suburban,0,Web,1,0,0.0
0,1,7,46.74684927829376,Suburban,0,Multichannel,1,0,0.0
0,0,3,105.52371570902247,Suburban,0,Web,1,0,0.0
0,0,6,176.11520304409606,Urban,0,Phone,0,0,0.0
0,1,5,96.87755766760783,Rural,0,Phone,0,0,0.0
0,1,1,220.034930095223,Suburban,0,Multichannel,0,0,0.0
0,1,5,72.3481327716864,Urban,0,Web,0,0,0.0
0,1,2,65.65638504316578,Urban,0,Multichannel,0,0,0.0
1,0,5,121.29198553814405,Rural,0,Web,0,0,0.0
0,1,11,165.40842051444181,Suburban,0,Web,0,0,0.0
0,0,2,319.05054619320214,Suburban,0,Web,1,0,0.0
0,0,3,139.81197308594994,Rural,0,Phone,0,0,0.0
0,1,2,46.44703615344793,Urban,1,Multichannel,0,0,0.0
0,1,6,275.8611877091587,Urban,0,Phone,1,0,0.0
1,0,10,36.60396026932921,Suburban,0,Web,1,1,58.6602979629622
0,1,5,113.01631602655974,Suburban,0,Multichannel,0,0,0.0
0,1,12,360.3466187385732,Urban,0,Multichannel,1,0,0.0
0,0,1,116.62386192806878,Suburban,0,Web,0,0,0.0
1,0,4,776.1019928222139,Suburban,0,Multichannel,1,0,0.0
1,0,5,236.5164486864136,Suburban,0,Phone,0,0,0.0
0,1,1,111.87062344765191,Suburban,0,Phone,0,0,0.0
0,1,3,424.1070285296544,Suburban,0,Multichannel,1,0,0.0
0,0,11,163.82498705504557,Suburban,0,Multichannel,0,0,0.0
0,0,11,493.8108742708868,Urban,0,Multichannel,0,0,0.0
0,1,12,5000.0,Suburban,0,Multichannel,1,0,0.0
0,0,10,78.25617295708872,Urban,1,Multichannel,0,0,0.0
0,1,4,202.92631016858465,Suburban,0,Phone,0,0,0.0
0,1,4,69.66605070358108,Urban,0,Phone,0,0,0.0
0,0,3,94.68208321843458,Suburban,0,Web,0,0,0.0
0,1,4,178.5619900926534,Rural,1,Multichannel,0,0,0.0
0,1,1,471.47296615574953,Suburban,0,Web,0,0,0.0
0,0,3,95.97285206836986,Suburban,0,Phone,0,0,0.0
0,0,3,144.68030319645212,Rural,1,Web,0,0,0.0
0,1,11,66.88218417706369,Suburban,0,Phone,0,0,0.0
1,0,9,1070.7111320877048,Suburban,0,Multichannel,0,0,0.0
1,0,8,14.281076132502076,Suburban,1,Web,0,0,0.0
0,0,12,496.16644575719556,Urban,0,Web,0,0,0.0
0,0,3,603.5356074767612,Urban,0,Web,1,1,17.28221200038058
1,0,7,226.52538332046367,Rural,0,Web,0,0,0.0
0,0,9,264.3681027573312,Rural,0,Web,0,0,0.0
0,0,12,2093.9906308728346,Suburban,0,Web,0,0,0.0
0,1,5,137.0422385979376,Suburban,0,Web,1,0,0.0
1,0,3,88.09499824747888,Urban,0,Web,0,0,0.0
0,0,1,1012.1406359858163,Suburban,0,Web,0,0,0.0
0,0,3,35.37626947844376,Suburban,0,Web,1,0,0.0
1,0,12,430.45990521673934,Urban,1,Web,0,0,0.0
1,0,12,50.61969260268787,Rural,0,Web,1,0,0.0
0,1,1,89.34771544425061,Suburban,0,Web,0,0,0.0
1,0,4,43.880582076580204,Suburban,1,Web,0,0,0.0
0,1,12,33.76653492321055,Suburban,0,Web,0,0,0.0
0,0,5,50.6793335144583,Urban,1,Multichannel,0,0,0.0
0,1,5,57.54880160560813,Suburban,0,Multichannel,0,0,0.0
1,0,4,80.7283478502855,Rural,1,Multichannel,0,0,0.0
0,1,6,85.8556792966848,Urban,1,Multichannel,0,0,0.0
0,0,7,64.35843701859761,Urban,1,Web,0,0,0.0
0,1,3,444.4307777592371,Urban,0,Web,0,0,0.0
0,1,12,148.68901356237205,Suburban,1,Web,0,0,0.0
1,0,12,119.5216053447424,Urban,0,Phone,0,0,0.0
0,1,2,10.0,Urban,0,Web,0,0,0.0
0,1,12,149.18444785734982,Suburban,0,Web,0,0,0.0
1,0,3,106.12623279391606,Suburban,0,Multichannel,0,0,0.0
0,1,10,35.325912364463335,Rural,0,Multichannel,0,0,0.0
0,1,1,111.75379424653674,Suburban,0,Phone,0,0,0.0
0,1,12,59.5287741471793,Urban,0,Multichannel,0,0,0.0
0,0,7,35.787196736651325,Rural,0,Multichannel,0,0,0.0
0,0,7,324.8491376349045,Suburban,1,Phone,0,0,0.0
0,0,7,158.9706015660377,Urban,0,Multichannel,1,0,0.0
0,0,11,23.65399793431465,Suburban,0,Multichannel,0,0,0.0
1,0,7,10.0,Suburban,0,Multichannel,1,0,0.0
1,0,4,285.2530600051923,Urban,0,Multichannel,0,0,0.0
0,1,2,114.3364356366348,Urban,0,Phone,1,1,35.84916863830445
0,1,2,20.991052908961745,Suburban,0,Phone,0,0,0.0
0,1,7,213.05579731068823,Urban,0,Web,1,1,32.78395468591389
0,0,4,81.06331062489164,Suburban,0,Web,0,0,0.0
0,0,12,417.75998879120175,Urban,0,Multichannel,0,0,0.0
0,1,1,416.4794395842689,Suburban,0,Phone,1,0,0.0
0,1,1,222.840864756932,Rural,0,Multichannel,1,1,82.99355921666492
0,0,10,63.222703748835194,Suburban,0,Multichannel,0,0,0.0
0,0,1,111.40745893630587,Urban,0,Multichannel,0,0,0.0
0,0,4,82.69844093405284,Urban,1,Multichannel,0,0,0.0
0,0,3,154.99752572656098,Suburban,1,Multichannel,0,0,0.0
0,1,11,25.749973016038513,Suburban,0,Web,0,0,0.0
1,0,7,1185.5138894284019,Urban,0,Web,0,0,0.0
1,0,10,961.1548697374936,Rural,0,Multichannel,1,1,13.73523669493035
0,0,12,23.35396651330333,Rural,0,Web,0,0,0.0
0,0,12,239.44143608282124,Suburban,0,Web,0,0,0.0
1,0,1,17.720604795127016,Suburban,0,Web,1,0,0.0
0,1,5,435.3076090874809,Suburban,0,Multichannel,0,0,0.0
1,0,1,69.35020773245957,Rural,1,Phone,0,0,0.0
0,1,2,83.17522180746057,Suburban,0,Web,0,0,0.0
0,1,4,73.88064496674603,Suburban,0,Web,0,0,0.0
0,0,6,25.745578776364763,Suburban,0,Multichannel,0,0,0.0
0,0,12,267.56947509050144,Suburban,1,Web,0,0,0.0
0,1,1,100.56353242001218,Suburban,0,Web,0,0,0.0
0,1,1,10.0,Rural,0,Web,1,0,0.0
0,0,6,2039.0614316643932,Suburban,0,Web,0,0,0.0
1,0,10,164.07666492154917,Urban,0,Web,0,0,0.0
0,0,12,186.0953720843254,Suburban,0,Phone,0,0,0.0
0,1,7,170.65598997684543,Rural,1,Web,0,0,0.0
0,0,1,439.18765389329457,Rural,0,Phone,1,0,0.0
1,0,1,51.75237236075803,Suburban,0,Multichannel,0,0,0.0
1,0,2,305.3145882820678,Rural,0,Web,0,0,0.0
1,0,11,106.14590712573805,Urban,1,Phone,0,0,0.0
0,0,1,256.00576226223114,Suburban,1,Web,0,0,0.0
